,module_category,component_category,year,month,number_repair,time
2750,M4,P15,2008,9,4,9
2751,M4,P15,2008,10,1,10
2752,M4,P15,2008,11,6,11
2753,M4,P15,2008,12,2,12
2754,M4,P15,2009,1,2,13
2755,M4,P15,2009,3,2,15
2756,M4,P15,2009,4,3,16
2757,M4,P15,2009,5,1,17
2758,M4,P15,2009,6,1,18
2759,M4,P15,2009,8,2,20
2760,M4,P15,2009,9,1,21
2761,M4,P15,2009,10,1,22
2762,M4,P15,2009,11,1,23
2763,M4,P15,2009,12,2,24
2764,M4,P16,2005,2,1,-34
2765,M4,P16,2005,3,1,-33
2766,M4,P16,2005,4,15,-32
2767,M4,P16,2005,5,14,-31
2768,M4,P16,2005,6,24,-30
2769,M4,P16,2005,7,55,-29
2770,M4,P16,2005,8,73,-28
2771,M4,P16,2005,9,79,-27
2772,M4,P16,2005,10,80,-26
2773,M4,P16,2005,11,71,-25
2774,M4,P16,2005,12,66,-24
2775,M4,P16,2006,1,83,-23
2776,M4,P16,2006,2,103,-22
2777,M4,P16,2006,3,130,-21
2778,M4,P16,2006,4,151,-20
2779,M4,P16,2006,5,127,-19
2780,M4,P16,2006,6,113,-18
2781,M4,P16,2006,7,185,-17
2782,M4,P16,2006,8,161,-16
2783,M4,P16,2006,9,169,-15
2784,M4,P16,2006,10,146,-14
2785,M4,P16,2006,11,166,-13
2786,M4,P16,2006,12,131,-12
2787,M4,P16,2007,1,115,-11
2788,M4,P16,2007,2,156,-10
2789,M4,P16,2007,3,150,-9
2790,M4,P16,2007,4,139,-8
2791,M4,P16,2007,5,103,-7
2792,M4,P16,2007,6,118,-6
2793,M4,P16,2007,7,119,-5
2794,M4,P16,2007,8,102,-4
2795,M4,P16,2007,9,84,-3
2796,M4,P16,2007,10,88,-2
2797,M4,P16,2007,11,80,-1
2798,M4,P16,2007,12,62,0
2799,M4,P16,2008,1,49,1
2800,M4,P16,2008,2,38,2
2801,M4,P16,2008,3,45,3
2802,M4,P16,2008,4,31,4
2803,M4,P16,2008,5,40,5
2804,M4,P16,2008,6,31,6
2805,M4,P16,2008,7,26,7
2806,M4,P16,2008,8,25,8
2807,M4,P16,2008,9,36,9
2808,M4,P16,2008,10,11,10
2809,M4,P16,2008,11,10,11
2810,M4,P16,2008,12,19,12
2811,M4,P16,2009,1,11,13
2812,M4,P16,2009,2,5,14
2813,M4,P16,2009,3,15,15
2814,M4,P16,2009,4,9,16
2815,M4,P16,2009,5,7,17
2816,M4,P16,2009,6,11,18
2817,M4,P16,2009,7,8,19
2818,M4,P16,2009,8,13,20
2819,M4,P16,2009,9,6,21
2820,M4,P16,2009,10,8,22
2821,M4,P16,2009,11,6,23
2822,M4,P16,2009,12,6,24
2823,M4,P17,2005,3,1,-33
2824,M4,P17,2005,4,1,-32
2825,M4,P17,2005,5,3,-31
2826,M4,P17,2005,6,2,-30
2827,M4,P17,2005,7,3,-29
2828,M4,P17,2005,8,3,-28
2829,M4,P17,2005,9,5,-27
2830,M4,P17,2005,10,8,-26
2831,M4,P17,2005,11,16,-25
2832,M4,P17,2005,12,6,-24
2833,M4,P17,2006,1,12,-23
2834,M4,P17,2006,2,15,-22
2835,M4,P17,2006,3,19,-21
2836,M4,P17,2006,4,19,-20
2837,M4,P17,2006,5,7,-19
2838,M4,P17,2006,6,18,-18
2839,M4,P17,2006,7,16,-17
2840,M4,P17,2006,8,11,-16
2841,M4,P17,2006,9,21,-15
2842,M4,P17,2006,10,23,-14
2843,M4,P17,2006,11,18,-13
2844,M4,P17,2006,12,17,-12
2845,M4,P17,2007,1,12,-11
2846,M4,P17,2007,2,19,-10
2847,M4,P17,2007,3,15,-9
2848,M4,P17,2007,4,16,-8
2849,M4,P17,2007,5,12,-7
2850,M4,P17,2007,6,14,-6
2851,M4,P17,2007,7,15,-5
2852,M4,P17,2007,8,9,-4
2853,M4,P17,2007,9,10,-3
2854,M4,P17,2007,10,12,-2
2855,M4,P17,2007,11,5,-1
2856,M4,P17,2007,12,7,0
2857,M4,P17,2008,1,4,1
2858,M4,P17,2008,2,9,2
2859,M4,P17,2008,3,11,3
2860,M4,P17,2008,4,6,4
2861,M4,P17,2008,5,3,5
2862,M4,P17,2008,6,4,6
2863,M4,P17,2008,7,3,7
2864,M4,P17,2008,8,6,8
2865,M4,P17,2009,1,1,13
2866,M4,P17,2009,3,3,15
2867,M4,P17,2009,4,3,16
2868,M4,P17,2009,6,1,18
2869,M4,P17,2009,7,1,19
2870,M4,P17,2009,12,1,24
2871,M4,P19,2005,3,1,-33
2872,M4,P19,2005,4,4,-32
2873,M4,P19,2005,5,1,-31
2874,M4,P19,2005,6,5,-30
2875,M4,P19,2005,7,2,-29
2876,M4,P19,2005,8,8,-28
2877,M4,P19,2005,9,2,-27
2878,M4,P19,2005,10,2,-26
2879,M4,P19,2005,11,8,-25
2880,M4,P19,2005,12,4,-24
2881,M4,P19,2006,1,14,-23
2882,M4,P19,2006,2,9,-22
2883,M4,P19,2006,3,11,-21
2884,M4,P19,2006,4,9,-20
2885,M4,P19,2006,5,6,-19
2886,M4,P19,2006,6,11,-18
2887,M4,P19,2006,7,11,-17
2888,M4,P19,2006,8,8,-16
2889,M4,P19,2006,9,10,-15
2890,M4,P19,2006,10,6,-14
2891,M4,P19,2006,11,8,-13
2892,M4,P19,2006,12,14,-12
2893,M4,P19,2007,1,7,-11
2894,M4,P19,2007,2,6,-10
2895,M4,P19,2007,3,10,-9
2896,M4,P19,2007,4,7,-8
2897,M4,P19,2007,5,11,-7
2898,M4,P19,2007,6,8,-6
2899,M4,P19,2007,7,9,-5
2900,M4,P19,2007,8,10,-4
2901,M4,P19,2007,9,6,-3
2902,M4,P19,2007,10,6,-2
2903,M4,P19,2007,11,5,-1
2904,M4,P19,2007,12,4,0
2905,M4,P19,2008,1,3,1
2906,M4,P19,2008,3,3,3
2907,M4,P19,2008,4,4,4
2908,M4,P19,2008,10,2,10
2909,M4,P19,2009,1,1,13
2910,M4,P19,2009,4,1,16
2911,M4,P20,2005,2,1,-34
2912,M4,P20,2005,3,2,-33
2913,M4,P20,2005,4,14,-32
2914,M4,P20,2005,5,22,-31
2915,M4,P20,2005,6,38,-30
2916,M4,P20,2005,7,66,-29
2917,M4,P20,2005,8,86,-28
2918,M4,P20,2005,9,101,-27
2919,M4,P20,2005,10,97,-26
2920,M4,P20,2005,11,147,-25
2921,M4,P20,2005,12,151,-24
2922,M4,P20,2006,1,191,-23
2923,M4,P20,2006,2,198,-22
2924,M4,P20,2006,3,247,-21
2925,M4,P20,2006,4,249,-20
2926,M4,P20,2006,5,226,-19
2927,M4,P20,2006,6,239,-18
2928,M4,P20,2006,7,265,-17
2929,M4,P20,2006,8,221,-16
2930,M4,P20,2006,9,281,-15
2931,M4,P20,2006,10,263,-14
2932,M4,P20,2006,11,238,-13
2933,M4,P20,2006,12,224,-12
2934,M4,P20,2007,1,248,-11
2935,M4,P20,2007,2,267,-10
2936,M4,P20,2007,3,279,-9
2937,M4,P20,2007,4,242,-8
2938,M4,P20,2007,5,196,-7
2939,M4,P20,2007,6,190,-6
2940,M4,P20,2007,7,180,-5
2941,M4,P20,2007,8,158,-4
2942,M4,P20,2007,9,141,-3
2943,M4,P20,2007,10,108,-2
2944,M4,P20,2007,11,98,-1
2945,M4,P20,2007,12,75,0
2946,M4,P20,2008,1,47,1
2947,M4,P20,2008,2,46,2
2948,M4,P20,2008,3,49,3
2949,M4,P20,2008,4,20,4
2950,M4,P20,2008,5,14,5
2951,M4,P20,2008,6,12,6
2952,M4,P20,2008,7,10,7
2953,M4,P20,2008,8,13,8
2954,M4,P20,2008,9,8,9
2955,M4,P20,2008,10,6,10
2956,M4,P20,2008,11,4,11
2957,M4,P20,2008,12,11,12
2958,M4,P20,2009,1,3,13
2959,M4,P20,2009,3,3,15
2960,M4,P20,2009,4,3,16
2961,M4,P20,2009,5,1,17
2962,M4,P20,2009,6,2,18
2963,M4,P20,2009,7,1,19
2964,M4,P20,2009,8,2,20
2965,M4,P20,2009,11,1,23
2966,M4,P20,2009,12,2,24
2967,M4,P21,2005,3,7,-33
2968,M4,P21,2005,4,15,-32
2969,M4,P21,2005,5,33,-31
2970,M4,P21,2005,6,47,-30
2971,M4,P21,2005,7,56,-29
2972,M4,P21,2005,8,102,-28
2973,M4,P21,2005,9,111,-27
2974,M4,P21,2005,10,88,-26
2975,M4,P21,2005,11,122,-25
2976,M4,P21,2005,12,90,-24
2977,M4,P21,2006,1,122,-23
2978,M4,P21,2006,2,144,-22
2979,M4,P21,2006,3,162,-21
2980,M4,P21,2006,4,158,-20
2981,M4,P21,2006,5,141,-19
2982,M4,P21,2006,6,102,-18
2983,M4,P21,2006,7,134,-17
2984,M4,P21,2006,8,71,-16
2985,M4,P21,2006,9,78,-15
2986,M4,P21,2006,10,89,-14
2987,M4,P21,2006,11,77,-13
2988,M4,P21,2006,12,42,-12
2989,M4,P21,2007,1,47,-11
2990,M4,P21,2007,2,43,-10
2991,M4,P21,2007,3,40,-9
2992,M4,P21,2007,4,30,-8
2993,M4,P21,2007,5,28,-7
2994,M4,P21,2007,6,30,-6
2995,M4,P21,2007,7,10,-5
2996,M4,P21,2007,8,16,-4
2997,M4,P21,2007,9,28,-3
2998,M4,P21,2007,10,17,-2
2999,M4,P21,2007,11,18,-1
3000,M4,P21,2007,12,19,0
3001,M4,P21,2008,1,10,1
3002,M4,P21,2008,2,15,2
3003,M4,P21,2008,3,9,3
3004,M4,P21,2008,4,13,4
3005,M4,P21,2008,5,8,5
3006,M4,P21,2008,6,6,6
3007,M4,P21,2008,7,12,7
3008,M4,P21,2008,8,5,8
3009,M4,P21,2008,9,8,9
3010,M4,P21,2008,10,9,10
3011,M4,P21,2008,11,7,11
3012,M4,P21,2008,12,7,12
3013,M4,P21,2009,1,6,13
3014,M4,P21,2009,2,5,14
3015,M4,P21,2009,3,4,15
3016,M4,P21,2009,4,7,16
3017,M4,P21,2009,5,1,17
3018,M4,P21,2009,6,4,18
3019,M4,P21,2009,7,4,19
3020,M4,P21,2009,8,8,20
3021,M4,P21,2009,9,4,21
3022,M4,P21,2009,10,2,22
3023,M4,P21,2009,11,3,23
3024,M4,P22,2005,3,2,-33
3025,M4,P22,2005,4,4,-32
3026,M4,P22,2005,5,2,-31
3027,M4,P22,2005,6,8,-30
3028,M4,P22,2005,7,7,-29
3029,M4,P22,2005,8,9,-28
3030,M4,P22,2005,9,15,-27
3031,M4,P22,2005,10,14,-26
3032,M4,P22,2005,11,19,-25
3033,M4,P22,2005,12,16,-24
3034,M4,P22,2006,1,19,-23
3035,M4,P22,2006,2,19,-22
3036,M4,P22,2006,3,44,-21
3037,M4,P22,2006,4,40,-20
3038,M4,P22,2006,5,48,-19
3039,M4,P22,2006,6,62,-18
3040,M4,P22,2006,7,72,-17
3041,M4,P22,2006,8,36,-16
3042,M4,P22,2006,9,33,-15
3043,M4,P22,2006,10,56,-14
3044,M4,P22,2006,11,75,-13
3045,M4,P22,2006,12,54,-12
3046,M4,P22,2007,1,27,-11
3047,M4,P22,2007,2,58,-10
3048,M4,P22,2007,3,60,-9
3049,M4,P22,2007,4,41,-8
3050,M4,P22,2007,5,35,-7
3051,M4,P22,2007,6,40,-6
3052,M4,P22,2007,7,49,-5
3053,M4,P22,2007,8,52,-4
3054,M4,P22,2007,9,31,-3
3055,M4,P22,2007,10,24,-2
3056,M4,P22,2007,11,26,-1
3057,M4,P22,2007,12,17,0
3058,M4,P22,2008,1,19,1
3059,M4,P22,2008,2,15,2
3060,M4,P22,2008,3,13,3
3061,M4,P22,2008,4,13,4
3062,M4,P22,2008,5,6,5
3063,M4,P22,2008,6,3,6
3064,M4,P22,2008,7,1,7
3065,M4,P22,2008,8,5,8
3066,M4,P22,2008,10,1,10
3067,M4,P22,2008,12,2,12
3068,M4,P22,2009,1,3,13
3069,M4,P22,2009,2,2,14
3070,M4,P22,2009,3,1,15
3071,M4,P22,2009,12,1,24
3072,M4,P24,2005,2,1,-34
3073,M4,P24,2005,3,7,-33
3074,M4,P24,2005,4,6,-32
3075,M4,P24,2005,5,21,-31
3076,M4,P24,2005,6,24,-30
3077,M4,P24,2005,7,41,-29
3078,M4,P24,2005,8,51,-28
3079,M4,P24,2005,9,32,-27
3080,M4,P24,2005,10,62,-26
3081,M4,P24,2005,11,69,-25
3082,M4,P24,2005,12,59,-24
3083,M4,P24,2006,1,87,-23
3084,M4,P24,2006,2,79,-22
3085,M4,P24,2006,3,74,-21
3086,M4,P24,2006,4,111,-20
3087,M4,P24,2006,5,120,-19
3088,M4,P24,2006,6,156,-18
3089,M4,P24,2006,7,178,-17
3090,M4,P24,2006,8,196,-16
3091,M4,P24,2006,9,194,-15
3092,M4,P24,2006,10,226,-14
3093,M4,P24,2006,11,224,-13
3094,M4,P24,2006,12,207,-12
3095,M4,P24,2007,1,238,-11
3096,M4,P24,2007,2,269,-10
3097,M4,P24,2007,3,279,-9
3098,M4,P24,2007,4,208,-8
3099,M4,P24,2007,5,170,-7
3100,M4,P24,2007,6,173,-6
3101,M4,P24,2007,7,155,-5
3102,M4,P24,2007,8,109,-4
3103,M4,P24,2007,9,132,-3
3104,M4,P24,2007,10,128,-2
3105,M4,P24,2007,11,99,-1
3106,M4,P24,2007,12,87,0
3107,M4,P24,2008,1,72,1
3108,M4,P24,2008,2,41,2
3109,M4,P24,2008,3,46,3
3110,M4,P24,2008,4,18,4
3111,M4,P24,2008,5,12,5
3112,M4,P24,2008,6,5,6
3113,M4,P24,2008,7,7,7
3114,M4,P24,2008,8,3,8
3115,M4,P24,2008,9,8,9
3116,M4,P24,2008,10,5,10
3117,M4,P24,2008,11,2,11
3118,M4,P24,2008,12,5,12
3119,M4,P24,2009,2,2,14
3120,M4,P24,2009,3,1,15
3121,M4,P24,2009,5,2,17
3122,M4,P24,2009,6,1,18
3123,M4,P24,2009,7,1,19
3124,M4,P24,2009,8,1,20
3125,M4,P25,2005,3,1,-33
3126,M4,P25,2005,4,2,-32
3127,M4,P25,2005,6,2,-30
3128,M4,P25,2005,7,3,-29
3129,M4,P25,2005,8,9,-28
3130,M4,P25,2005,9,7,-27
3131,M4,P25,2005,10,4,-26
3132,M4,P25,2005,11,3,-25
3133,M4,P25,2005,12,4,-24
3134,M4,P25,2006,1,7,-23
3135,M4,P25,2006,2,13,-22
3136,M4,P25,2006,3,20,-21
3137,M4,P25,2006,4,18,-20
3138,M4,P25,2006,5,19,-19
3139,M4,P25,2006,6,6,-18
3140,M4,P25,2006,7,12,-17
3141,M4,P25,2006,8,20,-16
3142,M4,P25,2006,9,17,-15
3143,M4,P25,2006,10,22,-14
3144,M4,P25,2006,11,19,-13
3145,M4,P25,2006,12,23,-12
3146,M4,P25,2007,1,15,-11
3147,M4,P25,2007,2,17,-10
3148,M4,P25,2007,3,21,-9
3149,M4,P25,2007,4,16,-8
3150,M4,P25,2007,5,21,-7
3151,M4,P25,2007,6,21,-6
3152,M4,P25,2007,7,26,-5
3153,M4,P25,2007,8,28,-4
3154,M4,P25,2007,9,32,-3
3155,M4,P25,2007,10,36,-2
3156,M4,P25,2007,11,21,-1
3157,M4,P25,2007,12,8,0
3158,M4,P25,2008,1,7,1
3159,M4,P25,2008,2,4,2
3160,M4,P25,2008,3,4,3
3161,M4,P25,2008,4,8,4
3162,M4,P25,2008,5,2,5
3163,M4,P25,2008,8,1,8
3164,M4,P25,2008,10,1,10
3165,M4,P25,2009,1,1,13
3166,M4,P25,2009,2,1,14
3167,M4,P26,2005,3,2,-33
3168,M4,P26,2005,4,9,-32
3169,M4,P26,2005,5,20,-31
3170,M4,P26,2005,6,19,-30
3171,M4,P26,2005,7,38,-29
3172,M4,P26,2005,8,51,-28
3173,M4,P26,2005,9,38,-27
3174,M4,P26,2005,10,43,-26
3175,M4,P26,2005,11,65,-25
3176,M4,P26,2005,12,56,-24
3177,M4,P26,2006,1,35,-23
3178,M4,P26,2006,2,49,-22
3179,M4,P26,2006,3,78,-21
3180,M4,P26,2006,4,82,-20
3181,M4,P26,2006,5,62,-19
3182,M4,P26,2006,6,17,-18
3183,M4,P26,2006,7,22,-17
3184,M4,P26,2006,8,30,-16
3185,M4,P26,2006,9,17,-15
3186,M4,P26,2006,10,17,-14
3187,M4,P26,2006,11,24,-13
3188,M4,P26,2006,12,22,-12
3189,M4,P26,2007,1,20,-11
3190,M4,P26,2007,2,22,-10
3191,M4,P26,2007,3,27,-9
3192,M4,P26,2007,4,30,-8
3193,M4,P26,2007,5,19,-7
3194,M4,P26,2007,6,25,-6
3195,M4,P26,2007,7,34,-5
3196,M4,P26,2007,8,34,-4
3197,M4,P26,2007,9,37,-3
3198,M4,P26,2007,10,40,-2
3199,M4,P26,2007,11,19,-1
3200,M4,P26,2007,12,22,0
3201,M4,P26,2008,1,10,1
3202,M4,P26,2008,2,15,2
3203,M4,P26,2008,3,14,3
3204,M4,P26,2008,4,5,4
3205,M4,P26,2008,5,6,5
3206,M4,P26,2008,6,6,6
3207,M4,P26,2008,7,6,7
3208,M4,P26,2008,8,5,8
3209,M4,P26,2008,9,2,9
3210,M4,P26,2008,10,2,10
3211,M4,P26,2008,11,5,11
3212,M4,P26,2008,12,3,12
3213,M4,P26,2009,1,1,13
3214,M4,P26,2009,2,2,14
3215,M4,P26,2009,3,1,15
3216,M4,P26,2009,4,4,16
3217,M4,P26,2009,5,1,17
3218,M4,P26,2009,6,2,18
3219,M4,P26,2009,7,2,19
3220,M4,P26,2009,8,1,20
3221,M4,P26,2009,9,3,21
3222,M4,P26,2009,11,1,23
3223,M4,P26,2009,12,1,24
3224,M4,P27,2007,8,1,-4
3225,M4,P27,2009,4,1,16
3226,M4,P28,2005,3,3,-33
3227,M4,P28,2005,4,6,-32
3228,M4,P28,2005,5,8,-31
3229,M4,P28,2005,6,26,-30
3230,M4,P28,2005,7,36,-29
3231,M4,P28,2005,8,50,-28
3232,M4,P28,2005,9,51,-27
3233,M4,P28,2005,10,55,-26
3234,M4,P28,2005,11,47,-25
3235,M4,P28,2005,12,53,-24
3236,M4,P28,2006,1,75,-23
3237,M4,P28,2006,2,83,-22
3238,M4,P28,2006,3,76,-21
3239,M4,P28,2006,4,91,-20
3240,M4,P28,2006,5,73,-19
3241,M4,P28,2006,6,63,-18
3242,M4,P28,2006,7,68,-17
3243,M4,P28,2006,8,70,-16
3244,M4,P28,2006,9,81,-15
3245,M4,P28,2006,10,91,-14
3246,M4,P28,2006,11,86,-13
3247,M4,P28,2006,12,88,-12
3248,M4,P28,2007,1,92,-11
3249,M4,P28,2007,2,98,-10
3250,M4,P28,2007,3,117,-9
3251,M4,P28,2007,4,101,-8
3252,M4,P28,2007,5,71,-7
3253,M4,P28,2007,6,79,-6
3254,M4,P28,2007,7,74,-5
3255,M4,P28,2007,8,73,-4
3256,M4,P28,2007,9,59,-3
3257,M4,P28,2007,10,49,-2
3258,M4,P28,2007,11,53,-1
3259,M4,P28,2007,12,34,0
3260,M4,P28,2008,1,25,1
3261,M4,P28,2008,2,17,2
3262,M4,P28,2008,3,14,3
3263,M4,P28,2008,4,17,4
3264,M4,P28,2008,5,10,5
3265,M4,P28,2008,6,10,6
3266,M4,P28,2008,7,7,7
3267,M4,P28,2008,8,6,8
3268,M4,P28,2008,10,3,10
3269,M4,P28,2008,11,2,11
3270,M4,P28,2008,12,1,12
3271,M4,P28,2009,1,4,13
3272,M4,P28,2009,3,3,15
3273,M4,P28,2009,4,2,16
3274,M4,P28,2009,5,1,17
3275,M4,P28,2009,6,2,18
3276,M4,P28,2009,9,3,21
3277,M4,P30,2005,2,1,-34
3278,M4,P30,2005,3,6,-33
3279,M4,P30,2005,4,2,-32
3280,M4,P30,2005,5,7,-31
3281,M4,P30,2005,6,11,-30
3282,M4,P30,2005,7,14,-29
3283,M4,P30,2005,8,23,-28
3284,M4,P30,2005,9,27,-27
3285,M4,P30,2005,10,48,-26
3286,M4,P30,2005,11,71,-25
3287,M4,P30,2005,12,39,-24
3288,M4,P30,2006,1,59,-23
3289,M4,P30,2006,2,59,-22
3290,M4,P30,2006,3,58,-21
3291,M4,P30,2006,4,70,-20
3292,M4,P30,2006,5,54,-19
3293,M4,P30,2006,6,62,-18
3294,M4,P30,2006,7,90,-17
3295,M4,P30,2006,8,73,-16
3296,M4,P30,2006,9,105,-15
3297,M4,P30,2006,10,81,-14
3298,M4,P30,2006,11,73,-13
3299,M4,P30,2006,12,51,-12
3300,M4,P30,2007,1,53,-11
3301,M4,P30,2007,2,81,-10
3302,M4,P30,2007,3,74,-9
3303,M4,P30,2007,4,40,-8
3304,M4,P30,2007,5,48,-7
3305,M4,P30,2007,6,55,-6
3306,M4,P30,2007,7,56,-5
3307,M4,P30,2007,8,74,-4
3308,M4,P30,2007,9,48,-3
3309,M4,P30,2007,10,20,-2
3310,M4,P30,2007,11,36,-1
3311,M4,P30,2007,12,19,0
3312,M4,P30,2008,1,18,1
3313,M4,P30,2008,2,10,2
3314,M4,P30,2008,3,13,3
3315,M4,P30,2008,4,11,4
3316,M4,P30,2008,5,2,5
3317,M4,P30,2008,6,2,6
3318,M4,P30,2008,7,1,7
3319,M4,P30,2008,8,2,8
3320,M4,P30,2008,11,2,11
3321,M4,P30,2008,12,3,12
3322,M4,P30,2009,3,1,15
3323,M4,P30,2009,4,1,16
3324,M4,P30,2009,5,1,17
3325,M4,P30,2009,12,3,24
3326,M4,P31,2005,4,1,-32
3327,M4,P31,2005,6,5,-30
3328,M4,P31,2005,7,2,-29
3329,M4,P31,2005,8,6,-28
3330,M4,P31,2005,9,5,-27
3331,M4,P31,2005,10,9,-26
3332,M4,P31,2005,11,14,-25
3333,M4,P31,2005,12,2,-24
3334,M4,P31,2006,1,10,-23
3335,M4,P31,2006,2,13,-22
3336,M4,P31,2006,3,11,-21
3337,M4,P31,2006,4,14,-20
3338,M4,P31,2006,5,8,-19
3339,M4,P31,2006,6,4,-18
3340,M4,P31,2006,7,13,-17
3341,M4,P31,2006,8,8,-16
3342,M4,P31,2006,9,9,-15
3343,M4,P31,2006,10,8,-14
3344,M4,P31,2006,11,7,-13
3345,M4,P31,2006,12,5,-12
3346,M4,P31,2007,1,2,-11
3347,M4,P31,2007,2,4,-10
3348,M4,P31,2007,3,9,-9
3349,M4,P31,2007,4,4,-8
3350,M4,P31,2007,5,4,-7
3351,M4,P31,2007,6,3,-6
3352,M4,P31,2007,7,9,-5
3353,M4,P31,2007,8,3,-4
3354,M4,P31,2007,9,5,-3
3355,M4,P31,2007,10,4,-2
3356,M4,P31,2007,11,3,-1
3357,M4,P31,2007,12,2,0
3358,M4,P31,2008,1,5,1
3359,M4,P31,2008,2,5,2
3360,M4,P31,2008,4,1,4
3361,M4,P31,2008,5,1,5
3362,M4,P31,2008,7,2,7
3363,M4,P31,2008,8,1,8
3364,M5,P01,2005,11,1,-25
3365,M5,P01,2007,1,1,-11
3366,M5,P01,2009,4,1,16
3367,M5,P02,2006,1,6,-23
3368,M5,P02,2006,2,5,-22
3369,M5,P02,2006,3,10,-21
3370,M5,P02,2006,4,14,-20
3371,M5,P02,2006,5,19,-19
3372,M5,P02,2006,6,7,-18
3373,M5,P02,2006,7,12,-17
3374,M5,P02,2006,8,7,-16
3375,M5,P02,2006,9,6,-15
3376,M5,P02,2006,10,11,-14
3377,M5,P02,2006,11,4,-13
3378,M5,P02,2006,12,11,-12
3379,M5,P02,2007,1,15,-11
3380,M5,P02,2007,2,2,-10
3381,M5,P02,2007,3,5,-9
3382,M5,P02,2007,4,11,-8
3383,M5,P02,2007,5,6,-7
3384,M5,P02,2007,6,11,-6
3385,M5,P02,2007,7,10,-5
3386,M5,P02,2007,8,4,-4
3387,M5,P02,2007,9,4,-3
3388,M5,P02,2007,10,7,-2
3389,M5,P02,2007,11,6,-1
3390,M5,P02,2007,12,3,0
3391,M5,P02,2008,1,5,1
3392,M5,P02,2008,2,3,2
3393,M5,P02,2008,3,5,3
3394,M5,P02,2008,4,1,4
3395,M5,P02,2008,5,2,5
3396,M5,P02,2008,6,2,6
3397,M5,P02,2008,8,1,8
3398,M5,P02,2008,9,2,9
3399,M5,P02,2008,10,2,10
3400,M5,P02,2008,11,1,11
3401,M5,P02,2008,12,1,12
3402,M5,P02,2009,2,1,14
3403,M5,P02,2009,3,1,15
3404,M5,P02,2009,7,1,19
3405,M5,P04,2005,12,2,-24
3406,M5,P04,2006,1,3,-23
3407,M5,P04,2006,2,5,-22
3408,M5,P04,2006,3,4,-21
3409,M5,P04,2006,4,6,-20
3410,M5,P04,2006,5,7,-19
3411,M5,P04,2006,6,7,-18
3412,M5,P04,2006,7,7,-17
3413,M5,P04,2006,8,5,-16
3414,M5,P04,2006,9,8,-15
3415,M5,P04,2006,10,6,-14
3416,M5,P04,2006,11,6,-13
3417,M5,P04,2006,12,14,-12
3418,M5,P04,2007,1,11,-11
3419,M5,P04,2007,2,14,-10
3420,M5,P04,2007,3,8,-9
3421,M5,P04,2007,4,8,-8
3422,M5,P04,2007,5,9,-7
3423,M5,P04,2007,6,10,-6
3424,M5,P04,2007,7,11,-5
3425,M5,P04,2007,8,12,-4
3426,M5,P04,2007,9,9,-3
3427,M5,P04,2007,10,6,-2
3428,M5,P04,2007,11,13,-1
3429,M5,P04,2007,12,7,0
3430,M5,P04,2008,1,5,1
3431,M5,P04,2008,2,6,2
3432,M5,P04,2008,3,6,3
3433,M5,P04,2008,4,3,4
3434,M5,P04,2008,5,5,5
3435,M5,P04,2008,6,4,6
3436,M5,P04,2008,7,1,7
3437,M5,P04,2008,9,1,9
3438,M5,P04,2008,10,2,10
3439,M5,P04,2008,12,1,12
3440,M5,P04,2009,1,1,13
3441,M5,P04,2009,2,1,14
3442,M5,P04,2009,4,1,16
3443,M5,P04,2009,5,1,17
3444,M5,P04,2009,6,1,18
3445,M5,P04,2009,9,1,21
3446,M5,P04,2009,10,1,22
3447,M5,P05,2006,1,4,-23
3448,M5,P05,2006,2,3,-22
3449,M5,P05,2006,3,3,-21
3450,M5,P05,2006,4,7,-20
3451,M5,P05,2006,5,5,-19
3452,M5,P05,2006,6,6,-18
3453,M5,P05,2006,7,11,-17
3454,M5,P05,2006,8,2,-16
3455,M5,P05,2006,9,10,-15
3456,M5,P05,2006,10,7,-14
3457,M5,P05,2006,11,10,-13
3458,M5,P05,2006,12,9,-12
3459,M5,P05,2007,1,2,-11
3460,M5,P05,2007,2,7,-10
3461,M5,P05,2007,3,7,-9
3462,M5,P05,2007,4,4,-8
3463,M5,P05,2007,5,4,-7
3464,M5,P05,2007,6,10,-6
3465,M5,P05,2007,7,5,-5
3466,M5,P05,2007,8,2,-4
3467,M5,P05,2007,9,6,-3
3468,M5,P05,2007,10,4,-2
3469,M5,P05,2007,11,4,-1
3470,M5,P05,2007,12,7,0
3471,M5,P05,2008,1,1,1
3472,M5,P05,2008,2,1,2
3473,M5,P05,2008,3,4,3
3474,M5,P05,2008,4,3,4
3475,M5,P05,2008,5,3,5
3476,M5,P05,2008,6,1,6
3477,M5,P05,2008,7,1,7
3478,M5,P05,2008,8,1,8
3479,M5,P05,2008,9,2,9
3480,M5,P05,2008,12,1,12
3481,M5,P05,2009,2,1,14
3482,M5,P05,2009,11,1,23
3483,M5,P06,2005,12,29,-24
3484,M5,P06,2006,1,88,-23
3485,M5,P06,2006,2,146,-22
3486,M5,P06,2006,3,184,-21
3487,M5,P06,2006,4,255,-20
3488,M5,P06,2006,5,252,-19
3489,M5,P06,2006,6,247,-18
3490,M5,P06,2006,7,332,-17
3491,M5,P06,2006,8,287,-16
3492,M5,P06,2006,9,299,-15
3493,M5,P06,2006,10,426,-14
3494,M5,P06,2006,11,392,-13
3495,M5,P06,2006,12,327,-12
3496,M5,P06,2007,1,304,-11
3497,M5,P06,2007,2,318,-10
3498,M5,P06,2007,3,260,-9
